,Date,Text,Location,Person,Organization,siren
91,13/02/2024,"23:38""We reached a compound where [Yahya Sinwar] was staying underground with other senior operatives, hiding while the war is happening above them. The senior Hamas operatives are staying in the compound in good conditions. They have food and bathrooms, alongside safes with personal fortunes amounting to millions of NIS and dollars.""Full briefing by the IDF Spokesperson, Rear Admiral Daniel Hagari: https://www.idf.il/180302?98An English statement made by the IDF Spokesperson, Rear Admiral Daniel Hagari: https://bit.ly/3uo9oG922:59Earlier today, two launches from Lebanon toward the area of Mount. Dov which fell in open areas were identified. In response, the IDF struck the sources of the fire, as well as additional areas in southern Lebanon. A short while ago, IDF fighter jets struck a military post in the area of Ramyeh, as well as an additional military post in Ras Al Far'a from which launches toward Israeli territory were carried out in the past.22:35WATCH: Intelligence findings seized by IDF soldiers in which Hamas leader Yahya Sinwar appears and information regarding the underground tunnel route in Khan YunisMore details 18:02During an operation in the Abasan area in Khan Yunis, a humanitarian corridor was set up to evacuate the civilian population from a shelter in the area, through which thousands were evacuated. The civilian population in the shelter was exploited by Hamas, used as a cover for its terrorism.Read more 17:03A short while ago, IDF fighter jets struck a number of Hezbollah military compounds in which Hezbollah terrorists operated, an observation post, and additional terrorist infrastructure in a number of areas in southern Lebanon.In addition, IDF fighter jets struck additional Hezbollah terrorist infrastructure in the area of Ramyeh. Throughout the day, IDF artillery fired toward a number of locations in southern Lebanon12:01Special Footage: 7th Brigade medical teams evacuate personnel under fire in Gaza:Read more11:10Sirens sounded in Kiryat Shemona, northern Israel.09:49A short while ago, a terrorist attempted to ram into civilians at the Gush Etzion Junction.IDF soldiers pursued the terrorist, and opened fire toward him. The terrorist was apprehended and transferred to security forces for further questioning. No IDF injuries reported.09:00Troops eliminated over 30 terrorists and strengthened operational control of the area with targeted raids on terrorist infrastructure, sniper ambushes and patrols - 24h operational update ","['Lebanon', 'Mount .', 'southern Lebanon', 'Ramyeh', ""Ras Al Far ' a"", 'Israeli', 'Khan YunisMore', 'Abasan area', 'Khan Yunis', 'southern Lebanon', 'Ramyeh', 'southern Lebanon', 'Gaza', 'Kiryat Shemona', 'northern Israel', 'Gush Etzion Junction']","['Yahya Sinwar', 'Daniel Hagari', 'Daniel Hagari', 'Yahya Sinwar']","['Hamas', 'NIS', 'IDF', 'IDF', 'IDF', 'IDF', 'IDF', 'Hamas', 'Hamas', 'IDF', 'Hezbollah', 'Hezbollah', 'IDF', 'Hezbollah', 'IDF', 'IDF']",1
92,12/2/2024,"15:22Sirens sounded in Zarit, northern Israel.13:30A short while ago, IDF fighter jets struck a series of Hezbollah terror targets in the area of southern Lebanon. During the strikes, an aircraft struck a vehicle in which Hezbollah terrorists were identified and a number of terrorist infrastructure were destroyed. Furthermore, the IDF struck two military structures and a military site in the areas of Tayr Harfa and Maroun El Ras12:42“This rescue mission underscores the importance of our ground operation in Gaza. We have a moral obligation to bring all our hostages home, an obligation that we will continue doing everything in our power to fulfill.”English statement by the IDF Spokesperson, RDML Daniel Hagari, regarding the rescue of two Israeli hostages from Gaza:11:11Sirens sounded in Ein HaBesor, a community near the Gaza Strip.08:16""This was a complex rescue operation under fire in the heart of Rafah, based on highly sensitive and valuable intelligence from the Intelligence Directorate and the Israel Security Agency.""Attached the translation of a briefing by the IDF Spokesperson, Rear Admiral Daniel Hagari: https://www.idf.il/17989804:32overnight, two Israeli hostages were rescued, Fernando Simon Marman (60) and Louis Har (70), who were kidnapped by the Hamas terrorist organization on October 7th from Kibbutz Nir Yitzhak.02:53The IDF conducted a series of strikes on terror targets in the area of Shaboura in the southern Gaza Strip. The strikes have concluded.","['Zarit', 'northern Israel', 'southern Lebanon', 'Tayr Harfa', 'Maroun El Ras', 'Gaza', 'Gaza', 'Ein HaBesor', 'Gaza Strip', 'Rafah', 'Kibbutz Nir Yitzhak', 'Shaboura', 'southern Gaza Strip']","['Daniel Hagari', 'Daniel Hagari', 'Fernando Simon Marman', 'Louis Har']","['IDF', 'Hezbollah', 'Hezbollah', 'IDF', 'IDF', 'RDML', 'Intelligence Directorate', 'Israel Security Agency', 'IDF', 'Hamas terrorist', 'IDF']",1
93,11/2/2024,"22:25Terrorists hiding inside the Al-Amal Hospital in Khan Yunis have been apprehended by IDF troops during an operational activity conducted without harming patients or medical teamsREAD MORE21:59A terrorist attempted to stab an IDF soldier who operated to secure routes adjacent to the town of Husan. The soldiers responded with live fire toward the terrorist, who was neutralized. No IDF injuries were reported.19:01During a raid on terrorist infrastructure, Paratroopers Brigade forces located body cams belonging to Hamas terrorists that contained footage showing terrorists arming and rigging a building prior to the entry of the forces. Read more 15:54Givati Brigade operations: troops have eliminated approximately 100 terrorists in close-quarters combat, as well as with tank strikes, sniper ambushes, and aerial strikes.Read more15:50A short while ago, IDF fighter jets struck Hezbollah terror targets in Lebanon, including terrorist infrastructure and a launch post. A military post, military structure, and additional terrorist infrastructure were also struck. Earlier today (Sunday), following the identification of suspicious activity in Kfarkela, the IDF fired toward the target.09:15targeted operational activities and strikes on weapons storage facilities: 24h operational update of IDF activity in Gaza01:07Sirens sounded in Kibbutz Kadarim, northern Israel.","['Khan Yunis', 'Husan', 'Lebanon', 'Kfarkela', 'Gaza', 'Kibbutz Kadarim', 'northern Israel']",[],"['Al - Amal Hospital', 'IDF', 'IDF', 'IDF', 'Paratroopers Brigade', 'Hamas', 'IDF', 'Hezbollah', 'IDF']",1
94,10/2/2024,22:33The IDF recently facilitated the delivery of over 20 oxygen tanks and additional medical equipment to Al Amal Hospital in Khan Yunis.Read More,['Khan Yunis'],[],"['IDF', 'Al Amal Hospital']",0
95,10/2/2024,"21:53the Chief of the General Staff, LTG Herzi Halevi, and the Head of the ISA, Ronen Bar, entered Khan Yunis together with the Commanding Officer of the Southern Command and forces of the 98th Division, and conducted a situational assessment in the area.20:07Under, in and near UNRWA's Main Headquarters: Weapons, explosives, 700m long terrorist tunnel.READ MORE",[],"['LTG Herzi Halevi', 'Ronen Bar', 'Khan Yunis']","['ISA', 'Southern Command', '98th Division', 'UNRWA', 'READ MORE']",0
96,10/2/2024,18:21Sirens sounded in northern Israel.,['northern Israel'],[],[],1
97,10/2/2024,"18:18Earlier today, following IDF and ISA intelligence, aircraft struck and eliminated Ahmed Eliakubi, a senior Hamas operative in the area of Rafah. Eliakubi was responsible for the security provisions for senior Hamas leaders and served as a senior commander in the Rafah district. During the strike, Iman Rantisi, a Hamas senior military operative was eliminated, and an additional operative was killed.18:16Sirens sounded in Ramot Naftali, northern Israel.17:39Earlier today, three launches were identified crossing from Lebanon toward Shlomi that fell in an open area. IDF artillery struck the sources of fire and additional areas in southern Lebanon. A short while ago, IDF fighter jets struck a number of Hezbollah targets, including three military command centers where the terrorists operated and two terrorist infrastructure. Earlier today, additional terrorist infrastructure was struck in the area of Boustane.","['Rafah', 'Rafah', 'Ramot Naftali', 'northern Israel', 'Lebanon', 'Shlomi', 'southern Lebanon', 'Boustane']","['Ahmed Eliakubi', 'Eliakubi', 'Iman Rantisi']","['IDF', 'ISA', 'Hamas', 'Hamas', 'Hamas', 'IDF', 'IDF', 'Hezbollah']",1
98,10/2/2024,14:55Sirens sounded in northern Israel.,['northern Israel'],[],[],1
99,10/2/2024,"12:29A short while ago, IDF fighter jets struck a Hezbollah military compound in the area of Bint Jbeil and a Hezbollah observation post in the area of Markaba. In addition, yesterday (Friday), IDF fighter jets struck a military command center and military site in Lebanon used by Hezbollah’s aerial defense unit. 11:24, 11:33, 11:37Sirens sounded in northern Israel.08:33Eliminating terrorists, locating weapons, and striking terrorist infrastructure; intensive IDF activities continue in Gaza - 24h operational update  ","['Bint Jbeil', 'Markaba', 'Lebanon', 'northern Israel', 'Gaza']",[],"['IDF', 'Hezbollah', 'Hezbollah', 'IDF', 'Hezbollah']",1
100,9/2/2024,"19:25Dozens of launches from Lebanon toward the Golan Heights were identified. The Aerial Defense Array successfully intercepted numerous launches and the rest of them fell in open areas. A short while after, IDF soldiers identified one of the launchers from which the fire was carried out; An aircraft struck the launcher. The IDF also struck a Hezbollah military compound in the area of Khiam. In addition, IDF artillery struck several locations in Lebanese territory.17:52Sirens sounded in northern Israel.17:16Over the past hours, a number of launches toward northern Israel were identified. The IDF is responding with fire toward the sources of the launches. A short while ago, IDF fighter jets struck a military site in which Hezbollah terrorists were operating in Maroun El Ras as well as three military compounds in southern Lebanon. The IDF also struck a number of locations in southern Lebanon with artillery and mortar shells. Last night (Thursday), IDF fighter jets struck terrorist infrastructure in Meiss El Jabal.14:43Commanding Officer of the Northern Command, MG Ori Gordin, spoke with the heads of local councils in the north where towns and communities were evacuated due to the threat of rocket fire. ""Our goal - to change the security situation in the north in a way that will allow the residents’ safe return""Read more","['Lebanon', 'Golan Heights', 'Khiam', 'Lebanese territory', 'northern Israel', 'northern Israel', 'Maroun El Ras', 'southern Lebanon', 'southern Lebanon', 'Meiss El Jabal']",[],"['The', 'Aerial Defense Array', 'IDF', 'IDF', 'Hezbollah', 'IDF', 'IDF', 'IDF', 'Hezbollah', 'IDF', 'IDF', 'Northern Command']",1
101,9/2/2024,"14:12Rocket launchers near a kindergarten and an underground tunnel route beneath a civilian water station; operations of the 646th Brigade in Khan YunisRead more 12:12Sirens sounded in northern Israel.11:13IDF troops eliminated a terrorist cell that planted explosive devices near the troops in western Khan Yunis - 24h operational update 09:56A short while ago, the IDF Aerial Defense Array successfully intercepted a suspicious aerial target above the Haifa maritime space. In accordance with protocol, no sirens were sounded.","['Khan YunisRead', 'northern Israel', 'Khan Yunis - 24h', 'Haifa maritime space']",[],"['646th Brigade', 'IDF Aerial Defense Array']",1
102,8/2/2024,"21:23The Commanding Officer of the Israeli Air Force: ""Hezbollah will continue to pay with the loss of its systems. Dozens of aircraft are now operating in the skies of southern Lebanon, and the moment an order is given - the dozens will turn into hundreds carrying out the missions within minutes from launch.""For Maj. Gen. Tomer Bar's full remarks 19:40Sirens sounded in northern Israel19:12Throughout the day, a number of launches were identified crossing from Lebanon into northern Israel. IDF artillery struck the sources of the fire. The IDF Aerial Defense Array successfully intercepted a suspicious aerial target that crossed from Lebanon into northern Israel. Moreover, IDF fighter jets struck a series of Hezbollah terrorist targets earlier today.17:03The 36th Division has completed an intense combat operation in Gaza and is increasing its readiness for operational plans against the northern enemy. Commanding Officer of the Northern Command, MG Ori Gordin: ""Now, we are preparing to convert your experience and abilities, as needed, to a different battlefield, here in the north. There is no substitute for the operational experience you have gained in recent months; it significantly amplifies our strength."" More details 17:03Eliminating terrorists in close-quarters encounters and locating weapons and missiles: the Commando Brigade intensifies fighting in Khan YunisMore details15:24, 16:08Sirens sounded in northern Israel.15:24Following the numerous launches identified from Lebanon toward areas in northern Israel, earlier today, IDF artillery struck the sources of the fire.Additionally, a launch was identified crossing from Lebanon into the area of Kiryat Shmona in northern Israel earlier today. IDF artillery struck the source of the fire of a launch identified crossing from Lebanon into northern Israe. Moreover, IDF fighter jets struck military compounds used by the Hezbollah terrorist organization in the areas of Kfar Kila and Tayr Harfa in southern Lebanon earlier today.15:19Sirens sounded in northern Israel.13:11, 13:26Sirens sounded in communities surrounding Gaza11:08This morning, numerous launches were identified crossing from Lebanon into several areas in northern Israel. IDF artillery struck the sources of the launches. An IDF soldier was severely injured and two additional soldiers were lightly injured. In response to the launches, IDF fighter jets struck a Hezbollah terrorist target in southern Lebanon, from which the launches toward Kiryat Shmona were identified.08:49IDF troops are operating in western Khan Yunis in parallel to operations in northern Gaza; IDF troops apprehended terrorists that participated in the October 7th Massacre - 24h operational update ","['southern Lebanon', 'northern Israel', 'Lebanon', 'northern Israel', 'Lebanon', 'northern Israel', 'Gaza', 'KhanisMore', 'northern Israel', 'Lebanon', 'northern Israel', 'Lebanon', 'Kiryat Shmona', 'northern Israel', 'Lebanon', 'northern Israe', 'Kfarla', 'southern Lebanon', 'northern Israel', 'Gaza', 'Lebanon', 'northern Israel']","['Tomer Bar', 'MG Ori Gordin', 'Tayr Harfa']","['Israeli Air Force', 'Hezbollah', 'IDF', 'IDF Aerial Defense Array', 'IDF', 'Hezbollah', '36th Division', 'Northern Command', 'Commando Brigade', 'IDF', 'IDF', 'IDF', 'Hezbollah', 'IDF', 'IDF']",1
